ÅÂ¾ç±¤¸í,È£±â,³â¿ùÀÏ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
±¤¾çÇ×,0,2016-08-16,0,0,0,0,0,0,41,164,437,954,1089,1264,1228,1298,1244,916,576,299,56,0,0,0,0,0
±¤¾çÇ×,0,2016-08-17,0,0,0,0,0,0,0,193,513,853,1147,1285,1321,1312,988,250,320,20,0,0,0,0,0,0
±¤¾çÇ×,0,2016-08-18,0,0,0,0,0,0,25,248,605,767,918,992,1271,1310,1184,936,664,333,43,0,0,0,0,0
±¤¾çÇ×,0,2016-08-19,0,0,0,0,0,0,40,317,652,949,1165,1303,1336,1278,1186,911,632,290,20,0,0,0,0,0
±¤¾çÇ×,0,2016-08-20,0,0,0,0,0,0,52,365,598,893,1197,1336,1373,1303,1186,972,675,302,14,0,0,0,0,0
±¤¾çÇ×,0,2016-08-21,0,0,0,0,0,0,23,326,677,976,1201,1325,1323,1296,1143,999,619,212,45,0,0,0,0,0
±¤¾çÇ×,0,2016-08-22,0,0,0,0,0,0,41,313,655,922,1114,1296,1346,1314,968,805,607,207,22,0,0,0,0,0
±¤¾çÇ×,0,2016-08-23,0,0,0,0,0,0,0,121,308,365,383,414,531,1053,724,643,655,349,56,0,0,0,0,0
±¤¾çÇ×,0,2016-08-24,0,0,0,0,0,0,49,355,686,1026,1073,1370,1411,1359,1244,1019,698,328,58,0,0,0,0,0
±¤¾çÇ×,0,2016-08-25,0,0,0,0,0,0,16,308,686,974,1172,1294,1372,1345,1220,1006,668,320,40,0,0,0,0,0
±¤¾çÇ×,0,2016-08-26,0,0,0,0,0,0,23,185,520,628,716,792,389,40,41,7,7,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-08-27,0,0,0,0,0,0,0,148,387,247,452,616,522,794,1233,850,491,130,0,0,0,0,0,0
±¤¾çÇ×,0,2016-08-28,0,0,0,0,0,0,0,0,9,169,360,439,358,432,938,590,362,362,56,0,0,0,0,0
±¤¾çÇ×,0,2016-08-29,0,0,0,0,0,0,41,392,628,967,1271,1429,1264,1345,1219,1071,736,347,43,0,0,0,0,0
±¤¾çÇ×,0,2016-08-30,0,0,0,0,0,0,34,324,662,740,628,1301,999,500,266,634,470,148,0,0,0,0,0,0
±¤¾çÇ×,0,2016-08-31,0,0,0,0,0,0,20,317,691,977,986,1213,1287,1406,1226,956,517,194,32,0,0,0,0,0
±¤¾çÇ×,0,2016-09-01,0,0,0,0,0,0,20,245,562,880,1116,1202,1296,1210,1076,830,598,292,32,0,0,0,0,0
±¤¾çÇ×,0,2016-09-02,0,0,0,0,0,0,0,0,23,20,43,94,133,230,119,119,137,11,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-03,0,0,0,0,0,0,0,47,297,508,527,925,923,700,1031,788,182,45,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-04,0,0,0,0,0,0,25,346,634,979,1206,1179,1260,932,893,819,500,149,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-05,0,0,0,0,0,0,0,112,297,338,378,797,1053,751,779,797,362,99,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-06,0,0,0,0,0,0,29,182,410,472,853,473,495,328,315,182,104,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-07,0,0,0,0,0,0,0,83,284,545,655,585,688,335,299,227,203,9,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-08,0,0,0,0,0,0,9,254,589,909,1150,1294,1292,1289,1037,684,531,196,7,0,0,0,0,0
±¤¾çÇ×,0,2016-09-09,0,0,0,0,0,0,2,202,524,842,1098,1238,952,1154,1048,715,441,230,11,0,0,0,0,0
±¤¾çÇ×,0,2016-09-10,0,0,0,0,0,0,0,128,331,470,344,529,572,684,914,335,349,86,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-11,0,0,0,0,0,0,0,146,491,648,814,902,857,727,571,472,180,36,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-12,0,0,0,0,0,0,0,2,153,191,256,234,284,472,562,790,607,229,20,0,0,0,0,0
±¤¾çÇ×,0,2016-09-13,0,0,0,0,0,0,11,279,625,932,1143,1238,1305,1256,1134,707,533,130,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-14,0,0,0,0,0,0,2,171,549,823,1148,1264,1136,673,495,556,252,72,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-15,0,0,0,0,0,0,0,175,497,713,974,1134,1082,1012,801,594,378,95,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-16,0,0,0,0,0,0,0,2,67,176,227,290,281,394,416,248,155,5,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-17,0,0,0,0,0,0,0,0,0,0,0,61,63,131,45,56,61,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-18,0,0,0,0,0,0,0,83,320,378,684,869,920,621,338,410,167,22,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-19,0,0,0,0,0,0,0,272,599,520,718,796,709,913,801,662,347,110,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-20,0,0,0,0,0,0,11,270,630,959,1138,1307,1381,1319,1154,925,520,176,4,0,0,0,0,0
±¤¾çÇ×,0,2016-09-21,0,0,0,0,0,0,2,205,547,877,1116,1287,1309,866,763,329,277,59,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-22,0,0,0,0,0,0,0,11,103,90,113,281,1048,765,373,254,306,126,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-23,0,0,0,0,0,0,0,200,549,873,1094,1240,1280,1215,1053,452,252,92,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-24,0,0,0,0,0,0,0,211,536,859,1033,1147,1179,1166,947,698,414,52,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-25,0,0,0,0,0,0,0,95,270,571,814,1082,936,821,630,463,203,45,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-26,0,0,0,0,0,0,0,2,196,490,778,535,628,347,218,86,54,7,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-27,0,0,0,0,0,0,0,90,374,760,715,1181,945,652,608,394,167,20,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-28,0,0,0,0,0,0,0,0,59,108,119,155,106,43,142,72,61,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-29,0,0,0,0,0,0,0,0,13,50,158,225,317,241,198,151,68,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-09-30,0,0,0,0,0,0,0,2,22,175,243,92,238,423,326,176,67,4,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-01,0,0,0,0,0,0,0,2,175,407,374,371,486,446,115,122,13,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-02,0,0,0,0,0,0,0,20,254,340,401,646,745,740,335,218,167,38,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-03,0,0,0,0,0,0,0,146,565,569,607,1028,628,475,464,49,162,41,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-04,0,0,0,0,0,0,0,200,526,832,1058,1188,1145,887,639,443,223,25,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-05,0,0,0,0,0,0,0,0,45,167,457,565,1150,1202,1037,769,392,70,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-06,0,0,0,0,0,0,0,146,475,794,1017,1157,1076,1112,972,693,342,61,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-07,0,0,0,0,0,0,0,146,425,529,400,319,248,218,277,191,63,4,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-08,0,0,0,0,0,0,0,0,68,202,470,221,180,243,202,124,41,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-09,0,0,0,0,0,0,0,171,524,833,1064,1206,1253,1192,1022,743,367,56,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-10,0,0,0,0,0,0,0,90,473,810,1067,1195,751,639,391,446,77,2,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-11,0,0,0,0,0,0,0,2,185,243,360,436,648,675,403,362,160,2,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-12,0,0,0,0,0,0,0,79,365,556,621,749,1040,983,810,601,292,40,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-13,0,0,0,0,0,0,0,9,268,405,517,646,643,436,274,216,94,20,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-14,0,0,0,0,0,0,0,130,441,743,950,1062,1071,988,817,547,250,27,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-15,0,0,0,0,0,0,0,113,400,635,869,891,904,972,716,268,158,18,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-16,0,0,0,0,0,0,0,0,85,50,113,160,176,166,110,58,4,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-17,0,0,0,0,0,0,0,54,313,767,799,929,1136,1076,895,481,257,36,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-18,0,0,0,0,0,0,0,166,387,598,794,731,715,781,644,412,164,31,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-19,0,0,0,0,0,0,0,130,250,594,857,857,907,1024,706,421,160,5,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-20,0,0,0,0,0,0,0,95,358,493,585,709,639,484,374,256,97,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-21,0,0,0,0,0,0,0,0,128,342,427,342,347,211,104,43,32,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-22,0,0,0,0,0,0,0,0,47,362,650,655,608,785,581,277,117,2,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-23,0,0,0,0,0,0,0,18,94,250,189,261,668,761,812,508,126,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-24,0,0,0,0,0,0,0,108,398,531,767,1048,1048,1058,747,333,137,4,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-25,0,0,0,0,0,0,0,72,342,81,135,117,86,356,484,218,164,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-26,0,0,0,0,0,0,0,112,256,545,625,792,616,470,257,133,2,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-27,0,0,0,0,0,0,0,22,171,250,610,356,587,373,281,133,25,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-28,0,0,0,0,0,0,0,0,43,108,178,180,160,122,148,76,11,4,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-29,0,0,0,0,0,0,0,7,317,423,607,779,715,612,376,229,85,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-30,0,0,0,0,0,0,0,52,274,369,720,889,1071,972,778,475,209,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-10-31,0,0,0,0,0,0,0,0,68,189,194,148,256,194,124,86,14,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-01,0,0,0,0,0,0,0,74,387,677,909,1042,1076,1003,819,515,185,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-02,0,0,0,0,0,0,0,72,373,657,877,1008,1022,949,776,482,166,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-03,0,0,0,0,0,0,0,32,268,544,769,925,979,720,635,407,133,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-04,0,0,0,0,0,0,0,50,319,574,788,927,983,922,740,430,146,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-05,0,0,0,0,0,0,0,7,223,529,659,823,925,835,691,425,144,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-06,0,0,0,0,0,0,0,22,212,412,688,860,776,718,410,279,86,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-07,0,0,0,0,0,0,0,29,299,506,691,715,655,808,644,329,108,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-08,0,0,0,0,0,0,0,0,9,108,299,554,529,931,698,407,121,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-09,0,0,0,0,0,0,0,59,347,617,835,968,999,909,691,414,140,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-10,0,0,0,0,0,0,0,4,140,416,634,634,842,603,500,173,29,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-11,0,0,0,0,0,0,0,0,144,515,740,781,864,704,635,373,122,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-12,0,0,0,0,0,0,0,43,257,504,670,841,898,832,666,335,108,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-13,0,0,0,0,0,0,0,5,137,248,513,619,389,247,232,198,25,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-14,0,0,0,0,0,0,0,0,2,133,187,74,70,216,279,115,79,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-15,0,0,0,0,0,0,0,0,2,133,187,74,70,216,279,115,79,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-16,0,0,0,0,0,0,0,29,297,545,749,882,923,790,655,437,113,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-17,0,0,0,0,0,0,0,0,97,236,652,815,839,758,580,333,92,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-18,0,0,0,0,0,0,0,9,142,400,410,434,387,202,86,2,0,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-19,0,0,0,0,0,0,0,0,0,34,160,245,740,623,531,128,13,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-20,0,0,0,0,0,0,0,2,124,146,335,504,727,760,589,337,92,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-21,0,0,0,0,0,0,0,0,101,196,257,212,126,124,238,265,43,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-22,0,0,0,0,0,0,0,0,59,173,302,340,225,394,437,250,43,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-23,0,0,0,0,0,0,0,0,149,315,463,509,774,769,558,320,58,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-24,0,0,0,0,0,0,0,13,270,515,738,882,927,857,670,383,90,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-25,0,0,0,0,0,0,0,5,216,466,684,810,841,787,601,342,88,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-26,0,0,0,0,0,0,0,0,31,79,40,167,70,72,36,16,0,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-27,0,0,0,0,0,0,0,0,97,243,396,526,650,614,452,259,101,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-28,0,0,0,0,0,0,0,2,175,441,673,821,869,794,617,360,88,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-29,0,0,0,0,0,0,0,0,194,461,688,828,864,821,610,360,70,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-11-30,0,0,0,0,0,0,0,0,85,146,412,337,373,266,122,4,0,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-01,0,0,0,0,0,0,0,0,113,284,495,698,659,533,509,331,92,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-02,0,0,0,0,0,0,0,7,223,452,652,803,878,817,641,367,83,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-03,0,0,0,0,0,0,0,4,196,450,648,736,538,652,527,301,81,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-04,0,0,0,0,0,0,0,0,92,302,203,146,340,223,200,198,88,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-05,0,0,0,0,0,0,0,0,94,295,488,617,650,619,466,245,56,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-06,0,0,0,0,0,0,0,2,207,457,666,810,860,796,623,355,79,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-07,0,0,0,0,0,0,0,0,153,419,362,416,558,432,351,148,0,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-08,0,0,0,0,0,0,0,0,106,365,473,704,826,763,592,326,77,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-09,0,0,0,0,0,0,0,0,88,356,583,754,794,704,592,326,76,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-10,0,0,0,0,0,0,0,0,164,376,616,610,801,763,607,346,77,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-11,0,0,0,0,0,0,0,0,178,436,635,779,814,758,589,333,63,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-12,0,0,0,0,0,0,0,0,4,74,265,371,326,322,189,133,11,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-13,0,0,0,0,0,0,0,0,20,133,288,340,230,139,119,180,63,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-14,0,0,0,0,0,0,0,0,126,392,617,763,814,752,592,338,81,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-15,0,0,0,0,0,0,0,0,155,409,614,767,785,626,590,297,47,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-16,0,0,0,0,0,0,0,0,169,423,630,776,814,776,601,347,79,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-17,0,0,0,0,0,0,0,0,149,394,601,743,805,745,580,333,83,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-18,0,0,0,0,0,0,0,0,128,284,446,650,772,704,509,288,70,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-19,0,0,0,0,0,0,0,0,0,54,43,76,90,94,9,0,0,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-20,0,0,0,0,0,0,0,0,22,225,625,761,819,729,553,304,97,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-21,0,0,0,0,0,0,0,0,61,290,238,173,158,149,41,0,0,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-22,0,0,0,0,0,0,0,0,0,34,68,90,95,149,92,31,0,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-23,0,0,0,0,0,0,0,0,18,173,450,508,320,234,229,200,97,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-24,0,0,0,0,0,0,0,0,101,360,596,680,745,713,551,283,54,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-25,0,0,0,0,0,0,0,0,110,367,581,670,763,601,335,218,58,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-26,0,0,0,0,0,0,0,0,0,4,41,81,52,79,29,0,0,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-27,0,0,0,0,0,0,0,0,5,176,436,783,864,814,652,392,110,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-28,0,0,0,0,0,0,0,0,148,419,630,783,848,799,644,387,113,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-29,0,0,0,0,0,0,0,0,119,371,533,463,702,765,652,400,113,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-30,0,0,0,0,0,0,0,0,160,410,616,774,841,805,646,394,113,0,0,0,0,0,0,0
±¤¾çÇ×,0,2016-12-31,0,0,0,0,0,0,0,0,58,351,554,722,785,706,418,308,103,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-01,0,0,0,0,0,0,0,0,103,373,551,715,779,745,603,376,121,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-02,0,0,0,0,0,0,0,0,4,142,554,727,794,776,637,266,74,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-03,0,0,0,0,0,0,0,0,90,326,524,700,790,769,634,403,126,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-04,0,0,0,0,0,0,0,0,70,313,524,605,715,650,576,373,135,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-05,0,0,0,0,0,0,0,0,54,203,337,409,558,398,283,149,41,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-06,0,0,0,0,0,0,0,0,31,263,580,724,792,763,625,385,130,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-07,0,0,0,0,0,0,0,0,36,310,353,382,423,362,288,151,27,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-08,0,0,0,0,0,0,0,0,11,209,423,481,518,779,689,468,92,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-09,0,0,0,0,0,0,0,0,0,72,180,376,589,751,666,430,160,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-10,0,0,0,0,0,0,0,0,130,409,625,801,871,835,697,443,164,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-11,0,0,0,0,0,0,0,0,103,362,632,806,875,835,697,445,169,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-12,0,0,0,0,0,0,0,0,54,263,526,468,657,675,254,263,47,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-13,0,0,0,0,0,0,0,0,76,311,556,688,535,365,418,209,110,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-14,0,0,0,0,0,0,0,0,133,403,637,812,900,875,729,473,184,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-15,0,0,0,0,0,0,0,0,146,418,643,815,898,877,738,488,189,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-16,0,0,0,0,0,0,0,0,144,418,594,767,871,846,706,466,185,2,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-17,0,0,0,0,0,0,0,0,76,347,502,671,527,482,358,490,187,13,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-18,0,0,0,0,0,0,0,0,72,241,522,684,756,702,508,283,119,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-19,0,0,0,0,0,0,0,0,45,218,437,671,742,661,617,427,180,4,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-20,0,0,0,0,0,0,0,0,9,202,151,536,430,403,592,396,202,11,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-21,0,0,0,0,0,0,0,0,151,439,639,731,835,842,470,360,144,14,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-22,0,0,0,0,0,0,0,0,45,263,470,612,583,659,614,259,169,4,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-23,0,0,0,0,0,0,0,0,124,394,625,810,880,887,760,522,225,11,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-24,0,0,0,0,0,0,0,0,149,427,670,848,940,913,769,529,232,14,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-25,0,0,0,0,0,0,0,0,124,387,664,824,913,893,758,517,229,16,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-26,0,0,0,0,0,0,0,0,128,387,635,805,891,871,718,508,257,22,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-27,0,0,0,0,0,0,0,0,32,189,349,859,947,936,806,554,256,20,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-28,0,0,0,0,0,0,0,0,162,441,677,842,913,891,751,513,223,22,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-29,0,0,0,0,0,0,0,0,0,5,0,22,90,74,135,209,97,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-30,0,0,0,0,0,0,0,0,142,400,666,860,974,970,839,594,284,31,0,0,0,0,0,0
±¤¾çÇ×,0,2017-01-31,0,0,0,0,0,0,0,0,151,432,680,868,968,961,835,619,302,14,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-01,0,0,0,0,0,0,0,0,72,356,725,776,970,965,837,580,279,31,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-02,0,0,0,0,0,0,0,0,209,486,740,920,1013,997,873,628,306,32,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-03,0,0,0,0,0,0,0,2,194,448,673,833,889,749,652,391,187,18,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-04,0,0,0,0,0,0,0,0,139,428,549,673,522,434,340,128,13,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-05,0,0,0,0,0,0,0,0,32,229,362,344,470,317,371,301,157,11,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-06,0,0,0,0,0,0,0,0,196,479,715,920,1019,1006,877,610,265,20,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-07,0,0,0,0,0,0,0,0,83,257,475,833,961,655,596,715,340,38,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-08,0,0,0,0,0,0,0,0,29,193,394,504,470,371,364,428,155,16,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-09,0,0,0,0,0,0,0,0,86,410,713,860,907,812,716,556,203,29,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-10,0,0,0,0,0,0,0,0,169,481,765,963,1053,1037,891,680,338,49,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-11,0,0,0,0,0,0,0,4,229,374,562,860,1042,1055,913,682,362,63,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-12,0,0,0,0,0,0,0,4,247,544,810,994,1084,1064,938,700,369,65,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-13,0,0,0,0,0,0,0,0,182,450,695,862,967,929,788,484,239,45,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-14,0,0,0,0,0,0,0,4,227,531,799,977,1053,1022,887,653,346,70,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-15,0,0,0,0,0,0,0,5,212,490,752,931,1035,1031,891,648,344,72,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-16,0,0,0,0,0,0,0,11,250,527,776,873,934,819,551,313,106,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-17,0,0,0,0,0,0,0,0,52,398,688,859,990,1028,922,722,401,94,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-18,0,0,0,0,0,0,0,4,286,587,857,1053,1138,1102,961,711,376,88,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-19,0,0,0,0,0,0,0,22,232,454,740,990,1055,999,880,592,151,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-20,0,0,0,0,0,0,0,0,0,27,232,963,1109,1093,997,760,425,101,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-21,0,0,0,0,0,0,0,14,261,560,828,1010,1078,1073,943,698,369,108,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-22,0,0,0,0,0,0,0,0,0,2,67,81,88,49,4,0,0,0,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-23,0,0,0,0,0,0,0,27,301,625,796,1136,893,923,499,594,239,41,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-24,0,0,0,0,0,0,0,16,288,617,905,1091,1181,1156,1039,796,450,117,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-25,0,0,0,0,0,0,0,18,274,589,866,1071,1170,1141,999,743,421,99,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-26,0,0,0,0,0,0,0,29,239,508,763,927,1066,1006,781,592,365,92,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-27,0,0,0,0,0,0,0,20,288,587,599,1024,1100,1075,943,745,428,131,0,0,0,0,0,0
±¤¾çÇ×,0,2017-02-28,0,0,0,0,0,0,0,22,277,574,846,1046,1134,1112,985,727,427,119,0,0,0,0,0,0
±¤¾çÇ×,0,2017-03-01,0,0,0,0,0,0,0,0,149,556,799,967,1073,1064,873,614,257,54,0,0,0,0,0,0
±¤¾çÇ×,0,2017-03-02,0,0,0,0,0,0,0,0,124,193,239,666,949,1105,1030,819,495,153,0,0,0,0,0,0
±¤¾çÇ×,0,2017-03-03,0,0,0,0,0,0,0,58,356,666,931,1078,1190,1055,1028,808,461,139,0,0,0,0,0,0
±¤¾çÇ×,0,2017-03-04,0,0,0,0,0,0,0,43,293,580,911,1078,1193,1184,1048,808,484,146,0,0,0,0,0,0
